Location;Year;Kilometers_Driven;Fuel_Type;Transmission;Owner_Type;Mileage;Seats;Price_in_Euro;Brand;Model;Engine_numeric;Power_numeric;is_Sold_new
Kolkata;2013;24027;Petrol;0;First;24.7;5;2210.9999999999995;Maruti;Alto 800 2016-2019 LXI;796.0;47.3;0
Hyderabad;2010;59270;Petrol;0;First;15.7;5;2860.0;Fiat;Punto EVO 1.2 Emotion;1172.0;98.6;0
Kolkata;2012;40000;Petrol;0;First;18.9;5;2585.0;Maruti;Wagon R VXI BS IV;998.0;67.1;0
Bangalore;2012;155566;Diesel;0;Second;9.5;6;10065.0;Mitsubishi;Pajero 4X4 LHD;2835.0;118.6;0
Chennai;2013;42320;Petrol;0;First;19.4;5;3190.0;Honda;Brio EX MT;1198.0;86.8;0
Coimbatore;2017;24153;Diesel;0;Second;22.54;5;10098.0;Hyundai;i20 Asta Option 1.4 CRDi;1396.0;88.73;0
Mumbai;2016;27000;Petrol;1;First;13.0;5;12595.0;Hyundai;Creta 1.6 SX Plus Petrol Automatic;1591.0;121.3;0
Hyderabad;2012;92000;CNG;0;Second;37.562;5;2310.0;Maruti;Alto Green LXi (CNG);796.0;38.4;0
Kochi;2017;61795;Petrol;0;First;17.8;5;6083.0;Honda;Amaze S i-VTEC;1198.0;86.7;0
Chennai;2016;13500;Petrol;0;First;18.15;6;4125.0;Mahindra;KUV 100 mFALCON G80 K6 Plus;1198.0;98.6;0
Pune;2018;4500;Petrol;1;First;18.0;5;13750.0;Honda;City i-VTEC CVT VX;1497.0;117.3;1
Mumbai;2017;23000;Diesel;1;First;16.0;7;17050.0;Mahindra;XUV500 AT W10 FWD;2179.0;140.0;0
Pune;2011;65400;Petrol;0;First;0.0;5;2310.0;Hyundai;Santro GLS I - Euro I;1086.0;98.6;0
Mumbai;2013;80578;Diesel;1;Second;14.84;5;15949.999999999998;Mercedes-Benz;New C-Class 220 CDI AT;2143.0;170.0;0
Coimbatore;2017;42646;Diesel;1;First;19.6;5;13706.0;Renault;Duster 110PS Diesel RxZ AMT;1461.0;108.45;1
Bangalore;2014;30000;Petrol;0;Second;16.47;5;5775.0;Volkswagen;Polo 1.2 MPI Comfortline;1198.0;98.6;0
Bangalore;2009;98000;Diesel;1;Second;13.5;5;27500.0;Mercedes-Benz;S Class 2005 2013 S 350 CDI;2987.0;282.0;0
Hyderabad;2012;50000;Diesel;1;First;12.9;4;49500.0;Jaguar;XJ 3.0L Premium Luxury;2993.0;271.23;0
Jaipur;2015;63310;Diesel;0;First;28.4;5;5609.999999999999;Maruti;Swift VDI;1248.0;98.6;1
Delhi;2014;66000;Diesel;0;First;25.8;5;3850.0;Honda;Amaze S i-Dtech;1498.0;98.6;0
Ahmedabad;2011;74000;Diesel;1;Second;16.07;5;13750.0;BMW;3 Series 320d Highline;1995.0;181.0;0
Hyderabad;2012;93000;Diesel;0;First;23.5;5;6105.0;Hyundai;Verna 1.4 EX;1396.0;88.7;0
Delhi;2015;70000;Diesel;1;First;11.5;7;21428.0;Toyota;Fortuner 4x2 4 Speed AT;2982.0;169.0;0
Ahmedabad;2012;48772;Petrol;0;First;18.6;5;4301.0;Maruti;Swift VXI;1197.0;85.8;0
Chennai;2010;66000;Petrol;0;First;18.6;5;2409.0;Chevrolet;Beat LS;1199.0;79.4;0
Coimbatore;2017;27417;Petrol;1;First;18.9;5;7579.0;Hyundai;Grand i10 Asta Option AT;1197.0;98.6;0
Coimbatore;2011;51593;Petrol;0;Second;15.6;5;3817.0;Ford;Figo Petrol ZXI;1196.0;98.6;0
Mumbai;2008;86340;Petrol;1;Second;9.1;5;3575.0;Nissan;Teana 230jM;2349.0;98.6;0
Pune;2010;75000;Petrol;0;First;16.1;5;3135.0;Maruti;Swift VXI BSIII;1298.0;88.2;0
Coimbatore;2016;39237;Diesel;1;First;17.11;5;28204.0;Audi;A4 35 TDI Premium;1968.0;174.33;0
Kochi;2018;11966;Petrol;0;First;16.8;5;11307.999999999998;Honda;City V MT;1497.0;116.3;0
Hyderabad;2015;37000;Petrol;0;First;18.2;5;6930.0;Honda;Jazz V;1199.0;88.7;1
Chennai;2014;70920;Diesel;0;First;20.14;5;5225.0;Volkswagen;Polo 1.5 TDI Highline;1498.0;88.8;0
Hyderabad;2013;65280;Diesel;0;First;19.87;5;6380.0;Nissan;Terrano XL D Option;1461.0;83.14;1
Hyderabad;2016;62000;Diesel;1;First;12.51;7;48950.0;Land_Rover;Discovery Sport SD4 HSE Luxury 7S;2179.0;187.7;0
Kochi;2014;44525;Petrol;0;First;18.5;5;5115.0;Hyundai;i20 Magna Optional 1.2;1197.0;82.9;0
Jaipur;2009;86863;Petrol;0;First;17.0;5;3960.0;Honda;City 1.5 E MT;1497.0;118.0;0
Hyderabad;2015;102626;Diesel;0;First;16.0;7;13475.0;Mahindra;XUV500 W10 AWD;2179.0;140.0;0
Jaipur;2017;45000;Diesel;0;First;16.3;5;22000.0;Jeep;Compass 2.0 Limited Option 4X4;1956.0;170.0;1
Jaipur;2017;22000;Diesel;0;First;16.0;7;17600.0;Mahindra;XUV500 W10 AWD;2179.0;140.0;0
Coimbatore;2011;108905;Diesel;1;Second;11.79;8;6831.0;Mahindra;Scorpio VLX 4WD AIRBAG AT BSIV;2179.0;120.0;0
Kolkata;2016;12800;Petrol;0;First;19.44;7;3575.0;Datsun;GO Plus T;1198.0;98.6;0
Kolkata;2016;32000;Diesel;0;First;15.4;7;10725.0;Mahindra;Scorpio S6 Plus 7 Seater;2179.0;120.0;0
Mumbai;2014;39000;Petrol;1;First;15.5;5;4895.0;Honda;Amaze S AT i-Vtech;1198.0;86.7;0
Pune;2017;42000;Diesel;0;First;25.6;5;13200.0;Honda;City i-DTEC ZX;1498.0;98.6;1
Chennai;2008;73000;Petrol;0;First;14.4;5;880.0;Tata;Indigo GLE;1396.0;98.6;0
Chennai;2018;48000;Diesel;0;First;24.0;5;6545.0;Hyundai;Grand i10 1.2 CRDi Sportz;1186.0;73.97;1
Pune;2015;18000;CNG;0;First;46.816;4;3300.0;Maruti;Alto 800 2016-2019 CNG LXI;796.0;40.3;0
Kolkata;2014;19000;Petrol;0;First;17.43;5;5775.0;Hyundai;Verna 1.4 CX VTVT;1396.0;105.5;0
Coimbatore;2019;33598;Diesel;0;First;13.68;7;24420.0;Toyota;Innova Crysta 2.4 VX MT;2393.0;147.8;1
Jaipur;2012;63000;Diesel;1;First;17.05;5;14850.0;BMW;X1 sDrive20d;1995.0;184.0;0
Chennai;2015;48000;Diesel;1;First;16.96;5;14850.0;Volkswagen;Jetta 2013-2015 2.0L TDI Highline AT;1968.0;138.03;0
Delhi;2014;66000;Diesel;0;First;20.0;5;3817.0;Ford;Figo Diesel ZXI;1399.0;68.05;0
Ahmedabad;2013;80000;Diesel;1;Second;11.18;7;10450.0;Mahindra;Ssangyong Rexton RX7;2696.0;184.0;0
Chennai;2011;37000;Petrol;0;First;15.04;5;5280.0;Volkswagen;Vento Petrol Highline;1598.0;103.6;0
Kochi;2016;35058;Petrol;0;First;15.0;5;7194.0;Skoda;Rapid 1.6 MPI Ambition With Alloy Wheel;1598.0;103.52;0
Delhi;2012;52000;Petrol;0;First;16.47;5;3410.0;Volkswagen;Polo Petrol Comfortline 1.2L;1198.0;73.9;0
Hyderabad;2015;61313;Diesel;0;First;23.65;5;8789.0;Maruti;S Cross DDiS 200 Delta;1248.0;88.5;0
Kolkata;2009;45000;Petrol;0;Second;14.53;5;3630.0;Toyota;Corolla Altis G;1798.0;138.1;0
Bangalore;2015;74000;Diesel;0;First;20.77;7;9625.0;Maruti;Ertiga ZDI;1248.0;88.8;0
Hyderabad;2013;89000;Petrol;1;First;19.2;5;4609.0;Hyundai;i10 Asta Sunroof AT;1197.0;98.6;0
Kochi;2019;13414;Diesel;1;First;17.9;5;33847.0;Mercedes-Benz;CLA 200 CDI Sport;2143.0;136.0;1
Jaipur;2006;95000;Petrol;0;Second;16.9;5;2321.0;Honda;City ZX VTEC;1497.0;100.0;0
Jaipur;2018;15900;Petrol;0;First;18.15;6;6875.0;Mahindra;KUV 100 G80 K8;1198.0;98.6;1
Delhi;2011;151000;Diesel;0;First;11.5;7;12540.0;Toyota;Fortuner 3.0 Diesel;2982.0;171.0;0
Bangalore;2011;65000;Petrol;0;First;17.0;5;5720.0;Honda;City 1.5 V MT;1497.0;118.0;0
Coimbatore;2017;36824;Diesel;1;First;18.53;5;43824.0;Audi;A6 35 TDI Matrix;1968.0;187.74;1
Coimbatore;2013;65287;Diesel;0;First;20.0;5;4895.0;Ford;Figo Diesel ZXI;1399.0;68.05;0
Kolkata;2014;52000;Diesel;1;First;17.9;5;21450.0;Mercedes-Benz;GLA Class 200 CDI;2143.0;136.0;0
Hyderabad;2007;33000;Petrol;0;First;15.26;5;1925.0;Chevrolet;Aveo U-VA 1.2 LS;1150.0;74.9;0
Hyderabad;2016;71000;Diesel;0;First;25.83;5;5609.999999999999;Ford;Figo 2015-2019 1.5D Titanium MT;1498.0;98.6;0
Delhi;2013;71000;Diesel;1;First;22.7;5;7480.0;Hyundai;Elantra CRDi SX AT;1582.0;126.2;0
Kolkata;2016;20000;Petrol;1;First;21.4;5;6314.0;Maruti;Baleno Zeta CVT;1197.0;83.1;1
Hyderabad;2010;71000;Petrol;0;First;16.1;5;3630.0;Maruti;Swift LXi BSIV;1197.0;98.6;0
Hyderabad;2010;29000;Diesel;1;First;9.9;4;35200.0;Mercedes-Benz;CLS-Class 2006-2010 350 CDI;3498.0;271.72;0
Ahmedabad;2016;27000;Diesel;1;First;21.76;5;38500.0;BMW;3 Series Luxury Line;1995.0;190.0;1
Chennai;2017;19000;Diesel;1;First;28.4;5;9790.0;Maruti;Dzire AMT ZDI Plus;1248.0;73.75;1
Mumbai;2011;58000;Petrol;0;Second;17.01;5;4400.0;Hyundai;Verna 1.6 SX VTVT;1591.0;121.3;0
Kochi;2018;42203;Diesel;0;First;17.1;5;21406.0;Jeep;Compass 2.0 Longitude;1956.0;170.0;1
Hyderabad;2009;94000;Diesel;1;First;11.4;5;5775.0;Hyundai;Sonata Embera 2.0L CRDi AT;1991.0;142.0;0
Delhi;2013;52000;CNG;0;Second;21.14;5;2860.0;Maruti;Eeco 5 STR With AC Plus HTR CNG;1196.0;98.6;0
Kolkata;2018;4900;Diesel;0;First;21.5;5;10142.0;Tata;Nexon 1.5 Revotorq XZ Plus Dual Tone;1497.0;108.5;1
Jaipur;2013;70000;Petrol;0;First;21.1;5;1980.0;Hyundai;EON Era Plus;814.0;55.2;0
Hyderabad;2005;100000;Diesel;0;Second;13.5;5;1430.0;Tata;Indica DLS;1405.0;98.6;0
Kochi;2015;65266;Diesel;1;First;14.69;5;34925.0;BMW;5 Series 2013-2017 530d M Sport;2993.0;258.0;0
Delhi;2014;54569;Diesel;0;First;20.77;7;6589.0;Maruti;Ertiga VDI;1248.0;88.76;0
Kochi;2015;51361;Petrol;0;First;18.0;5;5434.0;Honda;Amaze E i-Vtech;1198.0;86.7;0
Jaipur;2007;125000;Petrol;0;Third;16.6;5;1650.0;Ford;Fiesta 1.4 Duratec ZXI;1388.0;98.6;0
Bangalore;2008;66000;Petrol;0;Third;13.5;5;3575.0;Honda;Civic 2006-2010 1.8 V MT;1799.0;130.0;0
Hyderabad;2007;65047;LPG;0;First;24.22;5;2145.0;Maruti;Wagon R LX DUO BSIII;1061.0;57.5;0
Delhi;2014;22281;Diesel;0;First;20.77;7;7150.0;Maruti;Ertiga ZDI;1248.0;88.8;0
Delhi;2013;63210;Diesel;0;First;24.0;5;4081.0;Hyundai;Grand i10 CRDi Sportz;1120.0;98.6;0
Pune;2018;31000;Petrol;0;First;20.14;5;5500.0;Hyundai;Xcent 1.2 VTVT E Plus;1197.0;81.86;0
Ahmedabad;2008;60000;Petrol;0;First;19.81;5;2189.0;Hyundai;i10 Era;1086.0;68.05;0
Mumbai;2017;32006;Petrol;0;First;18.0;5;4675.0;Honda;Amaze S i-Vtech;1198.0;86.7;0
Ahmedabad;2009;78000;Diesel;1;First;12.4;5;8800.0;Audi;A6 2.7 TDI;2698.0;179.5;0
Mumbai;2011;9489;Petrol;0;First;20.36;5;3245.0;Hyundai;i10 Magna 1.2 iTech SE;1197.0;78.9;0
Pune;2018;5000;Petrol;0;First;25.17;5;3850.0;Renault;KWID RXT Optional;799.0;53.3;1
Jaipur;2012;60000;Diesel;1;Second;15.2;5;17600.0;Audi;A4 New 2.0 TDI Multitronic;1968.0;140.8;0
Jaipur;2015;50000;Petrol;0;First;22.74;5;3025.0;Maruti;Alto 800 LXI Airbag;796.0;47.3;0
Delhi;2015;53000;Petrol;0;First;17.8;5;7645.0;Honda;City i VTEC VX Option;1497.0;117.3;0
Delhi;2011;64000;Petrol;1;Second;11.74;5;13750.0;Mercedes-Benz;New C-Class C250 Avantgarde;1796.0;186.0;0
Coimbatore;2017;43827;Diesel;1;First;13.22;5;40513.0;Audi;Q5 3.0 TDI Quattro Technology;2967.0;241.4;0
Pune;2011;36431;Petrol;0;First;16.2;5;2970.0;Volkswagen;Polo 1.2 MPI Comfortline;1199.0;98.6;0
Mumbai;2017;35000;Diesel;0;First;21.38;5;10890.0;Hyundai;Creta 1.4 E Plus Diesel;1396.0;88.7;0
Kochi;2011;94832;Petrol;0;First;17.0;5;4213.0;Honda;City 1.5 V MT;1497.0;118.0;0
Coimbatore;2012;88381;Petrol;0;First;17.0;5;5775.0;Honda;City 1.5 S MT;1497.0;118.0;0
Kolkata;2016;45194;Diesel;0;First;22.7;5;8525.0;Maruti;S Cross DDiS 320 Alpha;1598.0;118.0;0
Mumbai;2010;66000;Petrol;0;Second;16.51;5;2706.0;Maruti;SX4 Vxi BSIV;1586.0;103.2;0
Kolkata;2014;38578;Diesel;0;First;23.4;5;4356.0;Maruti;Swift Dzire VDI;1248.0;98.6;0
Chennai;2015;40000;Diesel;0;First;20.77;7;9075.0;Maruti;Ertiga ZDI;1248.0;88.8;0
Coimbatore;2018;20632;Petrol;0;First;18.6;5;8338.0;Hyundai;i20 1.2 Spotz;1197.0;81.83;0
Hyderabad;2014;73042;Diesel;0;First;24.0;5;4389.0;Hyundai;Grand i10 CRDi Magna;1120.0;98.6;0
Delhi;2014;54257;Petrol;0;First;17.4;5;6875.0;Honda;City i VTEC SV;1497.0;117.3;0
Hyderabad;2013;93000;Diesel;0;First;20.5;5;5500.0;Skoda;Rapid 1.6 TDI Elegance;1598.0;103.5;0
Hyderabad;2005;102000;Diesel;1;Second;11.0;5;5115.0;Mercedes-Benz;E-Class E270 CDI;2987.0;198.5;0
Coimbatore;2016;28881;Diesel;1;First;13.01;7;23507.0;Hyundai;Santa Fe 4WD AT;2199.0;194.3;0
Hyderabad;2007;52195;Petrol;0;First;19.7;5;1925.0;Maruti;Alto LXi;796.0;46.3;0
Coimbatore;2018;20422;Diesel;0;First;12.4;5;17699.0;ISUZU;D-MAX V-Cross 4X4;2499.0;134.0;0
Kolkata;2012;38000;Diesel;0;First;24.8;5;4509.999999999999;Hyundai;Verna 1.4 CRDi GL;1396.0;88.7;0
Coimbatore;2015;92885;Diesel;0;First;20.0;5;3916.0;Ford;Figo Diesel ZXI;1399.0;98.6;0
Pune;2010;43000;Petrol;0;Second;17.0;5;4631.0;Honda;City 1.5 S MT;1497.0;118.0;0
Coimbatore;2016;70478;Diesel;0;First;17.8;5;7546.0;Maruti;Swift VDI BSIV W ABS;1248.0;98.6;0
Delhi;2015;57000;Diesel;0;First;23.9;5;7260.0;Hyundai;Verna 1.6 CRDi S;1582.0;126.2;0
Coimbatore;2018;32434;Petrol;1;First;13.0;5;15784.999999999998;Hyundai;Creta 1.6 SX Plus Petrol Automatic;1591.0;121.3;0
Hyderabad;2017;32000;Diesel;0;First;22.7;5;10450.0;Ford;Ecosport 1.5 DV5 MT Titanium;1498.0;89.84;0
Delhi;2011;59000;Diesel;1;First;11.2;4;24090.0;BMW;X6 xDrive30d;2993.0;241.0;0
Coimbatore;2016;76467;Diesel;1;First;18.12;5;33495.0;BMW;5 Series 2013-2017 520d Luxury Line;1995.0;190.0;0
Hyderabad;2016;100000;Diesel;0;First;25.83;5;5609.999999999999;Ford;Figo Aspire 1.5 TDCi Ambiente;1498.0;98.6;0
Pune;2013;37086;Petrol;1;First;17.0;5;5984.0;Hyundai;Verna VTVT 1.6 AT EX;1591.0;121.3;0
Jaipur;2010;135000;Diesel;0;First;13.8;5;1760.0;Ford;Ikon 1.4 TDCi DuraTorq;1399.0;98.6;0
Kochi;2014;54862;Diesel;1;First;17.68;5;18337.0;Audi;A6 2011-2015 2.0 TDI;1968.0;174.33;0
Hyderabad;2010;67758;Petrol;0;First;10.8;5;10450.0;Honda;CR-V Sport;2354.0;98.6;0
Pune;2012;56200;Petrol;1;First;15.0;5;4235.0;Hyundai;i20 2015-2017 Sportz AT 1.4;1396.0;98.6;0
Kochi;2011;169006;Diesel;0;First;14.24;7;11704.0;Toyota;Fortuner 2.8 4WD MT;2755.0;174.5;1
Bangalore;2016;20229;Petrol;0;First;25.17;5;3850.0;Renault;KWID RXT;799.0;53.3;0
Chennai;2008;62000;Petrol;0;Third;18.0;5;1210.0;Chevrolet;Spark 1.0 LT;995.0;98.6;0
Hyderabad;2011;51500;Petrol;0;Second;16.2;5;2860.0;Hyundai;Verna Transform VTVT;1599.0;103.2;0
Hyderabad;2012;69000;Diesel;1;First;18.88;5;20350.0;BMW;3 Series 320d Sport Line;1995.0;184.0;0
Bangalore;2004;167000;Petrol;0;First;0.0;5;1485.0;Hyundai;Santro Xing XP;1086.0;98.6;0
Hyderabad;2015;62476;Diesel;0;First;26.59;5;8745.0;Maruti;Swift Dzire VDI;1248.0;98.6;0
Jaipur;2017;60500;Diesel;0;First;25.4;5;6039.0;Hyundai;Xcent 1.2 CRDi E Plus;1186.0;73.97;0
Mumbai;2017;17978;Petrol;1;First;19.0;5;7645.0;Honda;Jazz V CVT;1199.0;88.7;1
Jaipur;2008;300000;Diesel;0;First;17.0;5;1100.0;Tata;Indigo LS;1405.0;98.6;0
Chennai;2013;123000;Diesel;0;Second;17.8;5;4895.0;Ford;Fiesta Classic 1.4 Duratorq CLXI;1399.0;98.6;0
Kolkata;2016;45296;Diesel;0;First;25.1;5;7689.0;Maruti;S-Cross Alpha DDiS 200 SH;1248.0;88.5;1
Coimbatore;2008;77325;Petrol;0;First;15.6;5;3861.0;Maruti;SX4 Zxi with Leather BSIII;1586.0;104.68;0
Kochi;2018;25858;Petrol;1;First;21.4;5;8294.0;Maruti;Baleno Zeta Automatic;1197.0;83.1;0
Bangalore;2016;120000;Diesel;0;First;23.2;5;4015.0;Maruti;Ritz LDi;1248.0;73.94;0
Ahmedabad;2016;22000;Diesel;1;First;19.5;5;17600.0;Hyundai;Elantra CRDi SX AT;1582.0;126.24;0
Kolkata;2012;11000;Petrol;0;First;16.2;5;1540.0;Chevrolet;Spark 1.0 LT;995.0;62.1;0
Mumbai;2017;3900;Petrol;0;First;18.6;5;7095.0;Hyundai;i20 1.2 Spotz;1197.0;81.83;0
Hyderabad;2016;106092;Diesel;0;First;24.4;5;4840.0;Hyundai;Xcent 1.1 CRDi Base;1120.0;98.6;0
Delhi;2015;27000;Petrol;1;First;19.0;5;6545.0;Honda;Jazz 1.2 V CVT i VTEC;1199.0;88.7;0
Ahmedabad;2013;11000;Petrol;0;First;19.4;5;4290.0;Honda;Brio S MT;1198.0;86.8;0
Coimbatore;2016;39753;Diesel;1;First;13.0;5;38808.0;Mercedes-Benz;E-Class E250 CDI Avantgrade;2143.0;201.1;0
Pune;2017;39800;Diesel;0;First;17.6;7;15674.999999999998;Tata;Hexa XT;2179.0;153.86;1
Pune;2017;73000;Diesel;0;First;24.4;5;4950.0;Hyundai;Xcent 1.1 CRDi Base;1120.0;98.6;0
Pune;2015;55000;Diesel;0;First;22.7;5;8250.0;Ford;Ecosport 1.5 DV5 MT Titanium Optional;1498.0;89.84;0
Coimbatore;2017;18351;Petrol;1;First;21.9;4;3751.0;Tata;Nano XTA;624.0;37.48;0
Pune;2013;45000;Petrol;0;Second;19.4;5;3575.0;Honda;Brio VX;1198.0;86.8;0
Hyderabad;2016;112200;Diesel;0;First;24.52;7;9130.0;Maruti;Ertiga SHVS ZDI Plus;1248.0;88.5;0
Bangalore;2010;29000;Petrol;0;First;20.36;5;3795.0;Hyundai;i10 Sportz 1.2;1197.0;78.9;0
Hyderabad;2007;57309;Petrol;0;First;17.0;5;2310.0;Hyundai;Santro Xing XO;1086.0;98.6;0
Mumbai;2015;53392;Diesel;0;First;16.0;7;13145.0;Mahindra;XUV500 W10 2WD;2179.0;140.0;0
Hyderabad;2010;71000;Diesel;0;First;20.54;5;4675.0;Volkswagen;Vento Diesel Highline;1598.0;103.6;0
Hyderabad;2014;93000;Diesel;0;First;14.0;7;9075.0;Tata;Safari Storme 2012-2015 VX;2179.0;138.1;0
Hyderabad;2010;119000;Petrol;0;First;10.2;5;6545.0;Honda;Accord 2.4 Elegance M/T;2354.0;180.0;0
Coimbatore;2016;42225;Petrol;0;First;15.1;7;4730.0;Maruti;Eeco 7 Seater Standard;1196.0;98.6;1
Ahmedabad;2012;65000;Diesel;0;First;22.9;5;4290.0;Maruti;Swift VDI;1248.0;98.6;0
Pune;2016;27809;Petrol;1;First;21.4;5;7051.0;Maruti;Baleno Zeta Automatic;1197.0;83.1;0
Coimbatore;2015;65100;Diesel;0;First;15.1;7;9196.0;Mahindra;XUV500 W8 2WD;2179.0;140.0;0
Chennai;2014;51000;Petrol;0;First;19.1;5;4235.0;Hyundai;Xcent 1.2 Kappa S;1197.0;98.6;0
Hyderabad;2017;10000;Diesel;1;First;19.27;5;39600.0;Mercedes-Benz;New C-Class C 220 CDI Style;2143.0;167.62;0
Kolkata;2011;54895;Petrol;0;First;13.14;5;8250.0;Skoda;Superb 1.8 TSI MT;1798.0;160.0;0
Hyderabad;2015;80768;Diesel;0;First;20.14;5;6270.0;Volkswagen;CrossPolo 1.5 TDI;1498.0;88.73;0
Kochi;2019;12076;Petrol;0;First;20.89;5;6050.0;Maruti;Ignis 1.2 Delta;1197.0;81.8;1
Chennai;2016;49000;Diesel;0;First;25.2;5;6490.0;Maruti;Swift VDI BSIV;1248.0;98.6;0
Mumbai;2015;42366;Petrol;0;First;17.8;5;8525.0;Honda;City i VTEC VX Option;1497.0;117.3;0
Ahmedabad;2010;68000;Diesel;1;First;11.5;5;19800.0;BMW;5 Series 530d Highline Sedan;2993.0;235.0;0
Hyderabad;2008;122397;Diesel;0;First;17.5;5;4840.0;Skoda;Laura Ambiente;1896.0;106.0;0
Coimbatore;2017;50534;Petrol;1;First;17.21;5;9097.0;Volkswagen;Polo GT TSI;1197.0;103.5;1
Ahmedabad;2014;55300;Diesel;0;First;19.87;5;5225.0;Renault;Duster 85PS Diesel RxL;1461.0;83.8;0
Hyderabad;2008;73095;Petrol;1;First;16.8;5;4180.0;Honda;City 1.5 S AT;1497.0;118.0;0
Ahmedabad;2011;51100;Diesel;0;First;20.54;5;3740.0;Volkswagen;Vento Diesel Highline;1598.0;103.6;0
Pune;2016;13436;Petrol;0;Second;18.9;5;5170.0;Hyundai;Grand i10 Sportz;1197.0;98.6;0
Pune;2008;76000;Petrol;0;Second;16.6;5;1639.0;Ford;Fiesta 1.4 ZXi Duratec;1388.0;98.6;0
Mumbai;2016;63141;Diesel;0;Second;24.4;5;4950.0;Hyundai;Xcent 1.1 CRDi S;1120.0;98.6;0
Hyderabad;2014;74885;Diesel;0;First;25.8;5;5940.0;Honda;Amaze VX i-DTEC;1498.0;98.6;0
Hyderabad;2016;14000;Petrol;1;First;18.0;5;12650.0;Honda;City i VTEC CVT VX;1497.0;117.3;0
Pune;2012;56000;Diesel;0;Second;20.4;5;3850.0;Renault;Fluence 1.5;1461.0;108.5;0
Ahmedabad;2010;46000;Diesel;1;First;22.48;5;18150.0;BMW;5 Series 520d Luxury Line;1995.0;190.0;1
Mumbai;2012;51800;Petrol;0;First;15.5;5;4290.0;Maruti;SX4 ZXI MT BSIV;1586.0;103.3;0
Hyderabad;2007;81000;Petrol;1;First;16.4;5;3575.0;Honda;City ZX CVT;1497.0;98.6;0
Kochi;2018;17370;Petrol;0;First;17.0;5;6424.0;Volkswagen;Ameo 1.2 MPI Comfortline;1198.0;73.75;0
Hyderabad;2016;18456;Petrol;0;First;17.0;5;6325.0;Volkswagen;Ameo 1.2 MPI Comfortline;1198.0;73.75;0
Delhi;2010;59000;Diesel;1;First;16.55;5;11000.0;Audi;A4 2.0 TDI Multitronic;1968.0;140.0;0
Mumbai;2006;141537;Petrol;0;Second;18.9;5;1155.0;Maruti;Wagon R VXI;998.0;67.1;0
Delhi;2013;51000;Diesel;1;First;19.08;5;6204.0;Hyundai;Verna SX CRDi AT;1582.0;126.32;0
Coimbatore;2019;29311;Diesel;1;First;17.9;5;56067.0;Mercedes-Benz;GLC 220d 4MATIC Style;2143.0;170.0;1
Mumbai;2016;31000;Diesel;1;First;21.76;5;32945.0;BMW;3 Series Luxury Line;1995.0;190.0;1
Mumbai;2014;80000;Diesel;0;Second;24.2;7;5334.999999999999;Honda;Mobilio V Option i DTEC;1498.0;98.6;0
Hyderabad;2016;33000;Diesel;1;First;17.01;5;15949.999999999998;Hyundai;Creta 1.6 CRDi AT SX Plus;1582.0;126.2;0
Hyderabad;2011;71556;Petrol;0;First;17.0;5;6050.0;Honda;City 1.5 S MT;1497.0;118.0;0
Bangalore;2011;85000;Diesel;0;First;17.8;5;3520.0;Ford;Fiesta 1.4 TDCi EXI;1399.0;98.6;0
Chennai;2016;91000;Diesel;0;First;26.59;5;4950.0;Maruti;Swift Dzire LDI;1248.0;98.6;0
Coimbatore;2015;73187;Diesel;1;First;13.0;5;33792.0;Mercedes-Benz;E-Class E250 CDI Launch Edition;2143.0;204.0;0
Jaipur;2009;232000;Diesel;0;First;11.5;7;3850.0;Chevrolet;Captiva LT;1991.0;147.9;0
Bangalore;2007;127079;Diesel;0;First;12.8;7;7689.0;Toyota;Innova 2.5 V Diesel 7-seater;2494.0;102.0;0
Kochi;2014;58816;Diesel;0;First;17.21;7;3795.0;Mahindra;Quanto C8;1493.0;100.0;0
Kochi;2015;63818;Petrol;0;First;17.4;5;7227.0;Honda;City i VTEC V;1497.0;117.3;0
Kolkata;2014;40000;Diesel;1;First;17.11;5;19250.0;Audi;A4 2.0 TDI 177 Bhp Premium Plus;1968.0;174.33;0
Delhi;2013;77445;Diesel;0;First;22.07;5;4125.0;Volkswagen;Polo Diesel Comfortline 1.2L;1199.0;73.9;0
Pune;2017;14000;Petrol;1;First;14.8;5;10989.0;Ford;EcoSport 1.5 Petrol Titanium Plus AT;1497.0;121.36;1
Kolkata;2012;85122;Diesel;0;First;12.99;7;9019.999999999998;Toyota;Innova 2.5 G (Diesel) 7 Seater BS IV;2494.0;100.0;0
Jaipur;2005;123000;Petrol;0;Third;13.0;5;1210.0;Honda;City 1.5 EXI;1493.0;100.0;0
Kochi;2015;61000;CNG;0;First;30.94;5;4279.0;Maruti;SX4 Green Vxi (CNG);1586.0;85.7;0
Chennai;2015;63714;Petrol;0;First;24.7;5;2695.0;Maruti;Alto 800 2016-2019 LXI Optional;796.0;47.3;0
Pune;2009;53000;Diesel;1;First;8.7;5;15125.0;Mercedes-Benz;M-Class ML 320 CDI;2987.0;224.34;0
Kolkata;2017;60000;Diesel;0;First;26.59;5;3300.0;Maruti;Swift Dzire LDI;1248.0;98.6;0
Ahmedabad;2017;33000;Diesel;0;First;24.3;5;10175.0;Maruti;Vitara Brezza ZDi Plus Dual Tone;1248.0;88.5;1
Mumbai;2013;31000;Diesel;1;First;13.2;5;19415.0;Volvo;S60 D5 Summum;2400.0;215.0;0
Delhi;2014;79000;Diesel;1;First;12.55;7;20075.0;Toyota;Fortuner 4x2 AT;2982.0;168.5;0
